global_time_s,time_in_mission_s,actual_operating_hours,engine_id,mission_id,mission_type,phase,time_in_phase_s,telemetry_valid,altitude_m,target_altitude_m,aircraft_mass_kg,fuel_mass_kg,fuel_used_kg,refueled_at_sortie_start,sortie_start_fuel_kg,wind_u_mps,wind_accel_mps2,ground_speed_mps,ambient_T_C,ambient_P_kPa,air_density_kg_m3,airspeed_mps,flight_path_angle_deg,vertical_speed_mps,target_airspeed_mps,throttle_cmd,throttle_actual,prop_pitch_cmd,prop_pitch_actual,engine_power_command_kW,engine_bsfc_g_kWh,actual_bsfc_g_kWh,desired_thrust_N,thrust_equilibrium_error_N,settled_state,drag_N,excess_thrust_N,shaft_torque_error_Nm,prop_advance_ratio,prop_Cp,prop_Ct,prop_efficiency,prop_power_kW,rpm,cht_cyl_avg_C,egt_cyl_avg_C,oil_pressure_kPa,oil_temp_C,fuel_flow_g_s,fuel_temp_C,boost_pressure_kPa,manifold_pressure_kPa,vib_rms_g,vib_crest_factor,vib_kurtosis,vib_1x_hz,vib_2x_hz,vib_firing_hz,vib_bpfo_hz,vib_bpfi_hz,vib_bsf_hz,vib_psd_peak,vib_psd_peak_freq,vib_1x_rms,vib_2x_rms,vib_fire_order_rms,vib_spectral_centroid,battery_voltage_V,battery_voltage_raw_V,coolant_temp_C,rail_pressure_bar,SOI_deg_bTDC,inj_duration_ms,altitude_quantized_m,rpm_quantized,rail_pressure_quantized_bar,sensor_drift_flag_rpm,sensor_drift_flag_rail,sensor_drift_flag_boost,fadec_mode,true_brake_power_kW,true_fuel_power_kW,true_indicated_power_kW,true_friction_power_kW,true_exhaust_heat_kW,true_coolant_heat_kW,true_oil_heat_kW,true_direct_heat_loss_kW,true_energy_closure_error_W,true_rpm,true_indicated_torque_Nm,true_prop_load_torque_Nm,true_prop_thrust_N,true_bearing_wear,true_thermal_fatigue,true_turbo_degradation,true_injector_wear,true_lubrication_degradation,true_electrical_degradation,true_overall_health_index,simulated_rul_hours,health_state,fault_type,fault_domain,fault_nature,fault_severity,severity_category,fault_active,fault_misfire_active,fault_injector_active,fault_turbo_active,fault_lubrication_active,fault_sensor_active,fault_overheating_active,fault_electrical_active,fault_bearing_active,failure_flag,failure_mode
0.0,0.0,0.0,fault_eng_003,turbo_issue_003,standard_recon,takeoff,0.0,1,0.0,50.0,1799.9972636881223,249.99726368812227,0.0027363118777368302,1,250.0,4.58423688954424,-0.221803041793466,49.58423688954424,18.258816602335685,101.325,1.2112792302647764,45.0,0.0,0.0,41.80698879861344,0.8222324331656398,0.8276995287918397,0.8414882887770931,0.45500000000000007,56.96616522537452,206.45607461558444,227.45951288014368,143.3778768321502,839.4492737086744,transient,1017.6348496785835,-40.298723968809824,110.10815616115579,0.6370903715885395,0.04904804962668066,0.05951952151470072,0.7731054418511636,56.99914195020197,2573.0770856736367,74.61132300612336,473.89001497842855,255.72282209514094,56.826084475477714,5.553716611327541,24.510497817392338,121.26373883970957,222.7819270771276,0.022362105097238346,1.4186985658427855,3.027360161954153,42.80825529465258,85.61651058930516,85.61651058930516,110.8612378251883,317.22131512133757,34.08367366369642,0.0005830174987304409,43.577278558074234,0.01459956236129879,0.01576613654324092,0.009139092702010574,52.771706170994605,27.586023441262395,27.570424346670418,60.20184863239652,1391.164484052972,10.554869287756421,1.3654659544027508,0.0,2572.705078125,1391.11328125,0.0,0.0,0.0,nominal,86.6151750271555,234.22829673427267,92.24960520171544,5.634430174559947,50.61495957834306,70.1727898543022,8.422891216907631,18.402481057564277,0.0,2568.495317679155,342.9707790021249,211.9146209283716,979.2521516121797,0.13737298043748758,0.10389811313221992,0.09634495801640643,0.0993573006142913,0.11548755017823842,0.0704670244564727,88.88226473989688,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
0.5,0.5,0.0001388888888888889,fault_eng_003,turbo_issue_003,standard_recon,takeoff,0.5,1,0.0,50.0,1799.996486815007,249.99648681500702,0.003513184993005342,0,250.0,4.473335368647507,-0.5694895119798575,49.57323465689726,18.259034768492143,101.325,1.2112783234290143,45.09989928824976,1.9074467021913686,1.5011535810230883,41.83381003373794,0.8205707756258536,0.8153394009457062,0.8400619745639456,0.23000000000000007,35.87896176214426,207.2797030285016,384.47079279372593,132.79088699646206,531.8329431506512,transient,822.1632240741967,-143.27745826651187,-68.73338467407125,0.5502556761292517,0.019827506606192126,0.030203566621548255,0.838213513325201,36.000875267315436,2948.3672795660673,74.76204858497236,234.0133872847489,284.059558405828,56.841443905586914,1.774942604343392,24.61777563066678,128.83643602450104,230.59602708651317,0.023235419792446775,1.2944320828248972,3.294202969826406,49.67376708984375,99.3475341796875,99.3475341796875,128.64096583978457,368.09670505865296,39.549952584687276,0.0006007031206261217,50.53926330794327,0.015236340391807128,0.01570996189309062,0.00940611999232785,60.77197490959562,27.572061966911317,27.47666999578162,59.762908980134696,1389.989272953916,10.710572187851179,0.33456309453002636,0.0,2947.998046875,1390.13671875,0.0,0.0,0.0,nominal,14.548534075342026,66.5003386669846,21.439101776368368,6.890567701026339,17.810264726966274,24.703054561765995,2.96440086607824,6.474084436832066,0.0,2980.426025390625,68.69096553494333,115.34694447604123,669.1017190023064,0.13737323716193917,0.10389896821045935,0.09634523046592536,0.09935744113708263,0.11548781280207021,0.07046710242632444,88.88223054084719,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.0,1.0,0.0002777777777777778,fault_eng_003,turbo_issue_003,standard_recon,takeoff,1.0,1,0.7505767905115441,50.0,1799.9957036706642,249.99570367066408,0.004296329335924965,0,250.0,4.014747377564382,-0.4076344021518752,49.196073616653656,18.254374185510017,101.31608453591238,1.2111911154205934,45.18132623908927,2.094258158409464,1.6510865870011027,41.83851821590888,0.8203092688825318,0.8151789976481484,0.839771637627358,0.12,15.112513184608305,207.27558869725232,383.18286741559257,125.3184701039618,140.57848546645175,transient,794.884936039216,-511.09790807457205,0.04869336788309653,0.5512793354489969,0.008097988216171387,0.012301617791962415,0.8374459804421466,14.700072950016825,2980.327398132236,74.8374053463362,174.74656548524487,285.1442818158872,56.47511570537218,1.5324015796018295,24.736540433678385,135.40296062781238,236.23373583555036,0.023207461545901673,1.6021003637275428,2.8252057917318862,49.671047329902656,99.34209465980531,99.34209465980531,128.63392243304952,368.076550865977,39.54778712829019,0.0006008519877298495,50.36923860255568,0.01532889350096409,0.016493835086432037,0.009409588108986938,60.53032646568534,27.5532537760808,27.54494763971368,58.87560231007933,1389.6013931744055,10.440795592906877,0.32712345406478993,0.0,2980.810546875,1389.6484375,0.0,0.0,0.0,nominal,14.715269779809143,67.03715575391969,21.612594572359868,6.897324792550726,17.936589773173385,24.879985631290488,2.985518131336302,6.519792438310392,-1.4551915228366852e-11,2980.2628397941594,69.25062876943534,47.10166987757822,272.4691377816904,0.13737349435631246,0.10389979444877806,0.0963455108779438,0.09935758198295697,0.11548807650417181,0.07046718057620799,88.88219670540892,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.5,1.5,0.0004166666666666667,fault_eng_003,turbo_issue_003,standard_recon,takeoff,1.5,1,1.5761200840120955,50.0,1799.9949251887072,249.99492518870707,0.0050748112929335,0,250.0,4.065700966495632,0.05043073322333225,49.12656090308011,18.249226320257833,101.30627935598156,1.2110952934831374,45.06085993658448,2.0974990019459057,1.6492314091628606,41.83600437885806,0.8206086750584416,0.813182341512565,0.8398756908940745,0.12,14.560946463319018,207.27911351784363,384.4711250515208,140.289603154108,142.51444218023042,transient,797.5311292920369,-510.24563764586463,-0.3253928072309691,0.5497867040933138,0.008086679867007647,0.012329734663602075,0.8382580112640505,14.680207145659596,2984.5182469676733,75.01620634784624,158.19086771692776,284.5088889265001,56.207923852648676,1.5953691314084473,24.740407692768223,139.49046320436344,241.16518594466817,0.023055216449734642,1.5020422150158352,3.0951412019188678,49.673103913664825,99.34620782732965,99.34620782732965,128.63924840160385,368.0917907350444,39.549424567829114,0.0006002726970862244,50.527828553383635,0.016139730056684388,0.015249848018685971,0.009116182828876636,60.99015478354767,27.55177532015107,27.507686154276154,58.04957378866663,1394.9525080605733,10.861402362600618,0.31365085724762787,2.9296875,2984.912109375,1395.01953125,0.0,0.0,0.0,nominal,14.57865032051587,66.63805551993056,21.483559309670124,6.9049089891542526,17.847231592819448,24.754080078839984,2.9705410220631303,6.487552505692138,0.0,2980.3862348198895,68.83432662643209,47.0360687929942,273.0929073298478,0.1373737511653224,0.1039005881736034,0.09634579676351135,0.09935772256593013,0.11548833932253603,0.07046725857859276,88.88216340729535,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.0,2.0,0.0005555555555555556,fault_eng_003,turbo_issue_003,standard_recon,takeoff,2.0,1,2.4007357885935257,50.0,1799.994140978894,249.99414097889382,0.0058590211061736895,0,250.0,4.0651781107877145,0.036750867875682935,48.77715644176031,18.244084484332745,101.29648597502812,1.210999584159649,44.7119783309726,2.08894281363809,1.6297897640948409,41.85505968083347,0.8196610888365669,0.8277887847226526,0.8389183040572069,0.12,14.086401934368043,207.27220781369496,383.29918081540427,138.4913112832566,132.02141362234778,transient,789.243003009198,-523.2709308494884,0.35983559819595,0.5455598630952263,0.008054656826835005,0.012332989227469282,0.835340854259199,14.618518020814975,2981.741266703691,75.28527854889388,152.64638301699273,286.1128086993629,56.08958849892244,1.6190676562602329,24.68736131266202,143.23320280665325,245.02503275772722,0.02267960384610835,1.539725031563278,2.894600241775769,49.6703854489897,99.3407708979794,99.3407708979794,128.63220834924027,368.07164614065675,39.54726014271495,0.000600722634117212,50.53139778379824,0.016057325559426867,0.01577711536155574,0.009009537114100139,60.96096232692889,27.539439307846838,27.575631291712423,57.17857339412124,1387.3751583279168,10.534243109966258,0.3414033441090968,2.9296875,2981.8359375,1387.20703125,0.0,0.0,0.0,nominal,14.730818477925759,67.12836001336022,21.642349364658518,6.91153088673276,17.96116691387642,24.918338202658436,2.9898354869373467,6.52820093196225,1.4551915228366852e-11,2980.223126939382,69.34689252702799,46.840977428693925,273.11350978742183,0.13737400840341005,0.1039013612767601,0.0963460873436487,0.09935786342808318,0.11548860312534646,0.07046733674525447,88.88213037872275,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.5,2.5,0.0006944444444444445,fault_eng_003,turbo_issue_003,standard_recon,takeoff,2.5,1,3.2156306706409463,50.0,1799.9933634785448,249.99336347854475,0.0066365214552602065,0,250.0,4.1024518343713146,-0.3213642167766979,48.473530743875166,18.239005833753026,101.28680880930604,1.2109049982611158,44.37107890950385,2.088270652810781,1.6168434993539684,41.8601950211006,0.8175903031357837,0.8115964151912487,0.8370770980097546,0.12,14.557374448699672,207.26618340061867,385.0386449671356,175.53594604689206,102.27299112979182,transient,789.360159159011,-525.765280249877,-0.07350467375798786,0.5413770107545146,0.008022967049858902,0.012336599688517141,0.8324540560542304,14.56174784553155,2984.683340687775,75.34702036165038,148.74838911253806,290.48213937938505,55.427619630931744,1.5717033887143537,24.722940741073145,146.66448451578196,247.6622490962736,0.023012983277903604,1.4667147359832513,3.3871205301391636,49.67252476786599,99.34504953573197,99.34504953573197,128.63774857827076,368.08749910038915,39.54896345545078,0.0006002538237844676,50.56961244886042,0.015587663774467575,0.015786116787879344,0.008601997695582867,61.072879304014705,27.578229974779436,27.576470299775828,55.94961289423685,1387.1859684755145,10.726263948350867,0.3656598495916794,2.9296875,2984.912109375,1387.20703125,0.0,0.0,0.0,nominal,14.538806913526129,66.55402988180586,21.45780648761779,6.918999574091662,17.825804796739167,24.744061258870634,2.9680203584126317,6.477336554257311,-1.4551915228366852e-11,2980.3514860719592,68.75261497927742,46.65706364846149,273.1956570624492,0.13737426509967895,0.10390210759185237,0.09634638064915733,0.09935800386643107,0.11548886568636826,0.07046741470459703,88.88209784012902,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.0,3.0,0.0008333333333333334,fault_eng_003,turbo_issue_003,standard_recon,takeoff,3.0,1,4.024052420317931,50.0,1799.9925801685463,249.99258016854634,0.007419831453675823,0,250.0,3.7438138940110166,-0.47317750778324097,47.953562925296715,18.233969258532227,101.27720926863407,1.2108111622661881,44.209749031285696,2.0883637016875625,1.6110365283545962,41.87747440022485,0.8167763458993144,0.8176507256708582,0.8363054456067238,0.12,15.127637806990096,207.25981579935697,383.8367099910705,202.0073142618776,65.61365160118618,transient,795.3145853130301,-519.2851608945577,0.5182421284868468,0.5394381149375403,0.008008277749110273,0.012338407301575666,0.8311159258722048,14.531575181780976,2985.7236696535138,75.7125780914448,148.04173607454817,289.81693013722764,55.32329807073436,1.6026994829182166,24.783239897071716,148.13774774620472,249.54965283910232,0.02324349030219341,1.3783771524112687,3.0518331202488507,49.669807434335006,99.33961486867001,99.33961486867001,128.63071145524964,368.0673628881005,39.54679993094673,0.000598985350764835,50.447196573518966,0.015733024281309817,0.01583868805070409,0.008624808259438324,61.10048669262554,27.596536091206826,27.48318115179686,54.948580502903496,1385.195509828115,10.619545732081322,0.3161516094772947,2.9296875,2985.9375,1385.25390625,0.0,0.0,0.0,nominal,14.69331057137198,67.05133586437674,21.618806887848134,6.9254963164761545,17.94157970392445,24.910118092644396,2.987581069815716,6.518746426620206,0.0,2980.1884460601004,69.27226332614451,46.56293512209615,273.18462163267833,0.13737452223100344,0.1039028361941451,0.09634667670767151,0.09935814459059074,0.11548912924628553,0.07046749283078196,88.88206554895648,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.5,3.5,0.0009722222222222222,fault_eng_003,turbo_issue_003,standard_recon,takeoff,3.5,1,4.829570684495229,50.0,1799.9918027824783,249.99180278247843,0.008197217521597754,0,250.0,3.6292743265880736,-0.3319642584651481,47.75403893548949,18.228951555965466,101.26764495237009,1.2107176657386682,44.124764608901415,2.0800235735878845,1.6015209613649322,41.85332011165265,0.8159115252776333,0.8168658878662842,0.8354764144578559,0.12,14.49393688305605,207.2587844732243,385.4127197387878,245.7002381406822,31.215608937932814,transient,790.436046839422,-512.8799161222254,0.015228152210234214,0.5383771812947098,0.008000239992147037,0.012339432819837539,0.8303837218434121,14.517808203555973,2982.0933369039085,75.8212047732006,148.2336484750706,291.62852247650073,54.96042503312938,1.6365132185796405,24.871733216797626,149.09658046724252,250.7893875682588,0.02318775728593883,1.4943561954139766,3.1225724634719705,49.67201900504313,99.34403801008627,99.34403801008627,128.63643879602895,368.0837512544024,39.548560770153586,0.000597501831332964,50.3896109478577,0.015244287614911912,0.01588309254595025,0.008607978864595363,61.093802438460855,27.522992777764138,27.640362811222403,54.19838474714862,1381.9546859012764,10.660998936425703,0.3008947578945637,5.859375,2981.8359375,1381.8359375,0.0,0.0,0.0,nominal,14.522560887018413,66.54424741411738,21.455416225706603,6.932855338688189,17.824526567474287,24.753248924884456,2.9683895739751116,6.475521460765102,0.0,2980.321140302588,68.74565634363621,46.5167509744553,273.2105591028052,0.1373747788811872,0.10390353995760039,0.09634697411681792,0.09935828496030477,0.11548939170242731,0.0704675707725708,88.88203372942898,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.0,4.0,0.0011111111111111111,fault_eng_003,turbo_issue_003,standard_recon,takeoff,4.0,1,5.630331165177695,50.0,1799.9910067870157,249.99100678701578,0.0089932129842543,0,250.0,3.4118496355458685,-0.16474791820239165,47.382038865734586,18.223964778989398,101.25813786702575,1.210624721741763,43.970189230188716,2.0676732591275893,1.58643887685034,41.85637619155793,0.8150326322755115,0.8110122917271817,0.8346274865797323,0.1217203746430877,14.806960891380093,207.24603156978614,381.2595509463417,284.56554694000675,-1.9001077360769614,transient,785.4938626794813,-508.22952439336575,0.7152579248530984,0.5365791983321003,0.00816534943129834,0.012617412416693872,0.8291428427575055,14.808999164539388,2983.39279986134,76.29239094658485,148.77205000160615,291.01016486459747,54.50470759336318,1.6597948515935217,24.989564752491535,150.22939400299344,251.98904265107694,0.02313996686109791,1.4599717231732308,3.2560122028082192,49.663869967904205,99.32773993580841,99.32773993580841,128.6153351014708,368.0233645775712,39.5420725561256,0.0005979687015861584,50.552296968217625,0.015349474499930139,0.016703217113650595,0.008533766950821768,60.863586627518245,27.588699630444054,27.406129490720424,53.30281839170199,1385.1031556590096,10.562269638569498,0.33964063964061325,5.859375,2983.88671875,1385.25390625,0.0,0.0,0.0,nominal,15.032193467420115,68.13721160340026,21.970375753930142,6.938182286510028,18.193848530890108,25.271992760602235,3.030205349337583,6.608971495150214,0.0,2979.832198074252,70.40719752778195,47.45754651829146,279.2522816174155,0.1373750369754228,0.10390423839826347,0.09634727406765005,0.09935842631293584,0.11548965746246663,0.07046764926409067,88.88200185602346,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.5,4.5,0.00125,fault_eng_003,turbo_issue_003,standard_recon,takeoff,4.5,1,6.423550603602864,50.0,1799.9901312910038,249.99013129100385,0.009868708996188075,0,250.0,3.464526408385682,-0.11023609297795556,47.19946408133339,18.21902701878571,101.2487210403581,1.21053265005198,43.73493767294771,2.058323000573234,1.5708184295276595,41.8274153246829,0.8109345646694128,0.7977197678949125,0.8311936636841626,0.13543767596242492,17.497768927483072,207.18968124768566,365.7838950635426,325.79018877505894,-0.08253878284608618,transient,783.8250110164419,-468.4818050594761,-0.2673173990866573,0.5340858907477778,0.009568879851997366,0.01482439932387681,0.827422084941409,17.31640433862411,2979.223355929701,76.63734689350171,156.69160825534144,294.3452053807161,54.23493400885418,1.8569098478063344,25.033965321337305,152.03124038834233,252.79417603287402,0.023032233393335485,1.4388909142762163,3.1210310389802016,49.62876438278165,99.2575287655633,99.2575287655633,128.52442159438027,367.7632222334362,39.514121701813636,0.0005975522144970895,50.40158844628024,0.016094058581476958,0.015161982467210641,0.008898329640523197,60.69467853896762,27.575839638023023,27.46518258705913,52.314815935011765,1379.5099809377616,10.553886260876565,0.38271346273742385,5.859375,2978.759765625,1379.39453125,0.0,0.0,0.0,nominal,17.233047630017015,74.9424586215311,24.17125200998875,6.938204379971733,19.76185965055864,27.479718467846986,3.2929350915651123,7.174897781543362,-1.4551915228366852e-11,2977.7258629668986,77.51501142438883,55.53213708512441,327.60937008069425,0.13737530160757289,0.10390497604120433,0.09634758018852109,0.09935857195936403,0.11548993780488413,0.07046773010907861,88.88196867186306,,healthy,turbo_issue,turbomachinery,mechanical_aerodynamic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
