global_time_s,time_in_mission_s,actual_operating_hours,engine_id,mission_id,mission_type,phase,time_in_phase_s,telemetry_valid,altitude_m,target_altitude_m,aircraft_mass_kg,fuel_mass_kg,fuel_used_kg,refueled_at_sortie_start,sortie_start_fuel_kg,wind_u_mps,wind_accel_mps2,ground_speed_mps,ambient_T_C,ambient_P_kPa,air_density_kg_m3,airspeed_mps,flight_path_angle_deg,vertical_speed_mps,target_airspeed_mps,throttle_cmd,throttle_actual,prop_pitch_cmd,prop_pitch_actual,engine_power_command_kW,engine_bsfc_g_kWh,actual_bsfc_g_kWh,desired_thrust_N,thrust_equilibrium_error_N,settled_state,drag_N,excess_thrust_N,shaft_torque_error_Nm,prop_advance_ratio,prop_Cp,prop_Ct,prop_efficiency,prop_power_kW,rpm,cht_cyl_avg_C,egt_cyl_avg_C,oil_pressure_kPa,oil_temp_C,fuel_flow_g_s,fuel_temp_C,boost_pressure_kPa,manifold_pressure_kPa,vib_rms_g,vib_crest_factor,vib_kurtosis,vib_1x_hz,vib_2x_hz,vib_firing_hz,vib_bpfo_hz,vib_bpfi_hz,vib_bsf_hz,vib_psd_peak,vib_psd_peak_freq,vib_1x_rms,vib_2x_rms,vib_fire_order_rms,vib_spectral_centroid,battery_voltage_V,battery_voltage_raw_V,coolant_temp_C,rail_pressure_bar,SOI_deg_bTDC,inj_duration_ms,altitude_quantized_m,rpm_quantized,rail_pressure_quantized_bar,sensor_drift_flag_rpm,sensor_drift_flag_rail,sensor_drift_flag_boost,fadec_mode,true_brake_power_kW,true_fuel_power_kW,true_indicated_power_kW,true_friction_power_kW,true_exhaust_heat_kW,true_coolant_heat_kW,true_oil_heat_kW,true_direct_heat_loss_kW,true_energy_closure_error_W,true_rpm,true_indicated_torque_Nm,true_prop_load_torque_Nm,true_prop_thrust_N,true_bearing_wear,true_thermal_fatigue,true_turbo_degradation,true_injector_wear,true_lubrication_degradation,true_electrical_degradation,true_overall_health_index,simulated_rul_hours,health_state,fault_type,fault_domain,fault_nature,fault_severity,severity_category,fault_active,fault_misfire_active,fault_injector_active,fault_turbo_active,fault_lubrication_active,fault_sensor_active,fault_overheating_active,fault_electrical_active,fault_bearing_active,failure_flag,failure_mode
0.0,0.0,0.0,fault_eng_002,injector_degradation_002,standard_recon,takeoff,0.0,1,0.0,50.0,1799.9968372052922,249.99683720529225,0.0031627947077513706,1,250.0,3.0112741587073595,0.30992197991095516,48.01127415870736,38.584548603060114,101.325,1.1323013398681776,45.0,0.0,0.0,42.99225578658048,1.0,1.0000665418729433,0.9644416331716934,0.45500000000000007,52.10434365752213,211.04952587716863,250.02082718960193,276.22747909706646,595.5506190847416,transient,993.0858997354984,-128.27740226762307,148.15418857936538,0.6438094526845111,0.04906290823651359,0.058532266176955436,0.7680675199707158,51.647427184539424,2544.516858839452,74.84077636970243,660.8599626147624,195.9428909654051,57.301323039647414,6.423390707501129,25.417763943400555,117.94561535574978,219.8628408676048,0.030524822058622413,1.4738328152414604,3.712936601241356,42.361489349072755,84.72297869814551,84.72297869814551,109.44694098985549,271.80646315179933,40.716752190328826,0.0011056946154203132,44.41248548437063,0.021161921101768632,0.020680697842156183,0.010189150827744927,50.95481403064372,26.383822440284035,26.491743991766896,61.82271449174641,1580.0665976717953,12.068111499312305,1.494927979364714,0.0,2545.01953125,1580.078125,0.0,0.0,0.0,nominal,91.08089974656693,270.7352269835173,95.91137283092642,4.830473084359498,62.87901453293263,82.4635494798192,10.95670068339499,23.355062540803548,0.0,2541.6893609443655,360.3454297601503,194.04283137127487,881.5269180110516,0.3991790896707653,0.2178723525965421,0.17030726148413672,0.2334551345614288,0.2557846111251808,0.1581153396221841,72.96445858518743,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
0.5,0.5,0.0001388888888888889,fault_eng_002,injector_degradation_002,standard_recon,takeoff,0.5,1,0.0,50.0,1799.9959211403748,249.9959211403749,0.004078859625125735,0,250.0,3.166235148662837,-0.013635043226245536,47.97974705650561,38.58476676921657,101.325,1.132300547432243,44.81351190784277,1.685205003626375,1.3178818238258678,42.97383585546435,0.9992099658389726,0.9905435113247666,0.9622057645700337,0.23000000000000007,33.55456060321905,211.02260276742655,377.1284403747036,335.32143614429134,298.31519380904575,transient,809.6135976903441,-165.7605143751045,-51.51447336556009,0.5467615157402552,0.01977671482017673,0.030244811728434105,0.8361701755969145,33.56733628177087,2942.5555125932124,75.14189351974537,327.00835928953086,216.1654808758612,57.155521536976465,1.9537883849952105,25.269157599192003,126.09706477962976,228.64505627405742,0.030011845743327884,1.56969124104964,3.634244517254622,49.67376708984375,99.3475341796875,99.3475341796875,128.3392519707279,318.72465183786585,47.745121713987864,0.0011357569614435365,52.115813220352685,0.022700248937100327,0.020633016979296013,0.01003920308966964,59.57192790390074,26.389026579237534,26.35841444690816,61.6110079572192,1579.9918036028757,12.186265747076812,0.32763443262347514,0.0,2942.87109375,1580.078125,0.0,0.0,0.0,nominal,17.48918060526584,78.41515692724556,23.500614681488166,6.011434076222327,21.32216636858937,27.969142705419106,3.715734334191542,7.918932913779716,0.0,2980.426025390625,75.29606090659338,107.54987609474175,626.3290752746578,0.39917926393825787,0.21787333405890585,0.17030752399215623,0.2334553386211218,0.25578487746729855,0.1581154418176821,72.96442212890707,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.0,1.0,0.0002777777777777778,fault_eng_002,injector_degradation_002,standard_recon,takeoff,1.0,1,0.6589409119129339,50.0,1799.9949083030158,249.9949083030158,0.005091696984234095,0,250.0,2.997639115481114,-0.27760300068821175,47.62451436992037,38.58070181944527,101.317683289624,1.132233547716161,44.626875254439256,1.861254826304903,1.4494501956026475,42.952123977766504,0.9963036239677812,0.992326874911901,0.9587670935063655,0.15567800521658315,19.821047599050516,210.91074615388945,364.7214086551679,377.9406431175694,-1.4068980944741156,transient,795.7082201877308,-383.84047775823353,0.15903398308974914,0.5448722259343376,0.011776681292643556,0.01804451327439932,0.8348662810349897,19.944917905828014,2973.6439601245183,75.41706293795983,255.20718492638105,218.22836976217724,56.95981781484173,2.106066749394129,25.299432528847717,134.21818490588902,235.13676976478044,0.030550712260850744,1.5564928239743772,3.4621463767756926,49.63841021060944,99.27682042121889,99.27682042121889,128.24790243758812,318.49778945789683,47.71113760927088,0.001134942071269976,52.142697978169835,0.022189609715322137,0.02080569636862216,0.009972153716540243,59.56572123389289,26.42852572998369,26.447165908881544,61.140503403864656,1575.525423504619,11.957385596202776,0.41844992867969877,0.0,2973.6328125,1575.68359375,0.0,0.0,0.0,nominal,19.99451859014655,86.69887793967563,26.000750349080118,6.006231758933565,23.33666319652942,30.63538164919183,4.068144720223371,8.66416978358446,-1.4551915228366852e-11,2978.3046126365666,83.36584359967998,63.949112407232526,373.1235795168164,0.39917944351202356,0.21787436262023124,0.17030780189882447,0.23345555055202474,0.25578516008227925,0.15811554733818117,72.96438395282456,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.5,1.5,0.0004166666666666667,fault_eng_002,injector_degradation_002,standard_recon,takeoff,1.5,1,1.3836660097142577,50.0,1799.993803333242,249.99380333324208,0.00619666675793071,0,250.0,2.8886321479746253,0.1777066707677819,47.380538333761024,38.57620927246518,101.30963663334148,1.1321599419303117,44.4919061857864,1.8787920441110775,1.4586774205801118,42.92359796879644,0.991662704649632,0.9945007288091188,0.9543606385235266,0.1696032052291312,22.695167067831726,210.7572685662408,355.17453385248757,429.93179131114584,-1.6702288561629075,transient,775.188237066328,-358.8747544446946,0.1164431165022819,0.5436016899664421,0.013233067981544255,0.020302068393415,0.8339894198281594,22.363349979705387,2976.408728691099,75.59576674157167,248.88582789323033,218.75791101479373,57.0244530903323,2.244398764508739,25.270297062938226,139.63614785734066,241.12121024355386,0.02970810117939628,1.588677249753836,3.688993171229528,49.603951064636945,99.20790212927389,99.20790212927389,128.15887232618826,318.27668725554423,47.67801638221271,0.0011313714885592227,51.964670103583906,0.022542873243301252,0.020662893481522726,0.009292532811089237,59.45456598271482,26.41392117361669,26.484310097724435,60.81619629248235,1569.1543488378547,11.993888121973391,0.4406260930260273,0.0,2976.708984375,1569.3359375,0.0,0.0,0.0,nominal,22.39964190090232,94.58541262843028,28.400528328533916,6.000886427631597,25.240946391008812,33.17628563781844,4.402443526841554,9.366095171859156,0.0,2976.2370638782168,91.12347651536133,71.75310871358309,419.1952845784533,0.3991796285293182,0.2178754343965355,0.17030809306866992,0.2334557701054475,0.2557854588080883,0.15811565601155328,72.96434417003235,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.0,2.0,0.0005555555555555556,fault_eng_002,injector_degradation_002,standard_recon,takeoff,2.0,1,2.1130047200043136,50.0,1799.9925821351492,249.99258213514926,0.00741786485076274,0,250.0,3.175345786248896,0.3686434190206209,47.31673276647324,38.57168673700295,101.30153928560377,1.1320858764350403,44.14138698022434,1.8786450581162857,1.447072388483733,42.899672887007554,0.9856658559614009,0.9762279070775038,0.9492255820936095,0.18905094707707337,25.677643806152982,210.55996827589325,344.9497227746004,486.28375504067134,1.9043346782908657,transient,790.0610607935254,-299.35758956546545,-0.6892823664562115,0.5397969692127397,0.015251434180997697,0.023489363199608482,0.8313635893786135,25.70422686189711,2973.522595593137,75.92858741510081,258.2010391928213,216.03180705415048,57.06979410555229,2.419236502739706,25.11809553279846,144.29351576504902,244.81072245810816,0.02942696596061498,1.5646287298398929,3.526544915049106,49.56003325585017,99.12006651170034,99.12006651170034,128.0454044122752,317.9948948903764,47.63580373660958,0.0011274435282263343,51.84249590932514,0.022904679211475928,0.020631579121013238,0.009594754295367448,59.561529466952976,26.40223010915577,26.41414763701417,60.51634207812454,1564.6084735744,12.00938760720383,0.45985667843524497,2.9296875,2973.6328125,1564.453125,0.0,0.0,0.0,nominal,25.4895878670874,104.53455674642176,31.483242622006223,5.993654754918823,27.620417428989303,36.361926347036025,4.820770408078853,10.24185469523018,-1.4551915228366852e-11,2973.6019953510104,101.1039210160792,82.54544024026653,484.116149673382,0.39917982101372945,0.21787656677862957,0.1703083975589504,0.23345599961180852,0.2557857788717895,0.15811576868653188,72.96430226461644,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.5,2.5,0.0006944444444444445,fault_eng_002,injector_degradation_002,standard_recon,takeoff,2.5,1,2.8365409142461804,50.0,1799.991204845715,249.99120484571498,0.0087951542850385,0,250.0,3.2572755669952462,0.3643263004407533,46.97085413077819,38.56720191789401,101.29350688842295,1.132012397681691,43.713578563782946,1.886318196223839,1.438898717231273,42.87593418290349,0.9828398244480163,0.9861163902571152,0.94692992389633,0.2117860081067083,30.038074832672557,210.42565481268701,332.19115632479776,555.1528484146107,-0.7543118778914959,transient,779.1220026454728,-228.9658313932961,0.7987956850517719,0.5351857152058592,0.01762728076741514,0.027277598936285563,0.8281811294910977,29.60328712895604,2973.4395831577904,76.71073992738845,275.95618987671736,215.8230307886365,57.203593990369754,2.741696913385361,25.037058265034563,146.81395204402338,248.52504064246847,0.029405985420008576,1.5177245465583247,3.5008822337310987,49.50258791427878,99.00517582855755,99.00517582855755,127.89698619077929,317.6263050377297,47.580588781394546,0.0011262342865369138,51.93088279227519,0.0224067063716451,0.02028700545064947,0.009676532095761876,59.438540565581235,26.4231926789062,26.485901671903527,60.034400122454485,1557.5177762970038,12.068387800982332,0.545045145245737,2.9296875,2973.6328125,1557.6171875,0.0,0.0,0.0,nominal,29.851739692581347,117.89597557400494,35.83552264688862,5.983782954307267,30.75504837673563,40.51914726813999,5.369615208284855,11.400425028263102,1.4551915228366852e-11,2970.1552748567265,115.21418996134476,95.17703370378793,560.8528191151232,0.39918002489379917,0.2178777840760815,0.17030871689313481,0.2334562438105133,0.25578613016581153,0.15811588692977008,72.96425738917759,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.0,3.0,0.0008333333333333334,fault_eng_002,injector_degradation_002,standard_recon,takeoff,3.0,1,3.555990272861817,50.0,1799.9896811569224,249.98968115692233,0.010318843077676344,0,250.0,3.539672086689649,0.5284820855136361,46.8484698503456,38.56274366321509,101.28552038425946,1.1319393332369867,43.30879776365595,1.8976050646229172,1.434101623233643,42.867280701532025,0.9786578301431327,0.9845296737044724,0.9435986570352353,0.23966320420785958,34.06756754256752,210.2611553156895,319.30679186622336,659.5518287434207,1.919688284616882,transient,776.9147314951049,-121.9601522926609,-0.5053607287007367,0.5308182978205067,0.02062144086835552,0.0320564148035483,0.8251669536031104,34.51443560485561,2964.4475032377063,77.61447392529706,297.1902778999872,213.50789204664449,57.27302854034404,2.986509252909666,24.94912318329248,148.91368296637177,251.72356844449143,0.02987881179526242,1.6591604448560433,3.502473540307995,49.44772312516078,98.89544625032156,98.89544625032156,127.75523519407714,317.27427293236985,47.5278541854958,0.0011228951187227058,51.76187802198221,0.02208469955059467,0.020356097002074098,0.010255737033363374,59.239005043486756,26.435136093434057,26.440718059302675,59.672884407279746,1557.3061180042362,11.85653505833176,0.6359390019860525,2.9296875,2964.404296875,1557.12890625,0.0,0.0,0.0,nominal,34.357425480597676,130.42776064979952,40.33133640462667,5.97391092402899,33.542603332765154,44.24098993071,5.859108816072065,12.427633089654618,1.4551915228366852e-11,2966.8633875096466,129.81247961713046,111.0899084399818,657.6070718658816,0.3991802415259706,0.21787907409318302,0.1703090490423244,0.23345650347424882,0.2557865149402596,0.15811601083950386,72.96420971649773,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.5,3.5,0.0009722222222222222,fault_eng_002,injector_degradation_002,standard_recon,takeoff,3.5,1,4.273041084478638,50.0,1799.9879960757842,249.9879960757841,0.012003924215900342,0,250.0,3.7857576525088823,0.06860141453488433,46.63394000047282,38.55830099909002,101.27756102460225,1.1318665134541972,42.848182347963935,1.9071725268258224,1.426000085035638,42.86121106978958,0.9729839195974809,0.9689362703179973,0.9391676832239844,0.2693344401999049,39.571133964471734,210.0529086980723,303.9816913019194,756.5512515473072,-0.9483196639448579,transient,779.5346464676854,-20.590966084118204,0.01753854938303334,0.525826853653393,0.02393396426257936,0.03740217404989946,0.821722105234551,39.906777924842004,2962.5112947356565,78.4771279348995,317.24218062767284,216.81604510059606,57.24125933343151,3.459655653928261,25.059322065112774,151.23735789213984,252.26211167164684,0.029061648941614126,1.6234912579966343,3.6068721361417433,49.38620989395112,98.77241978790224,98.77241978790224,127.59630700033917,316.8795820452209,47.46872928148331,0.0011180454501617334,51.778805079195386,0.022704639734796035,0.019975492093111568,0.009794295870857677,59.245623535530854,26.48169498245704,26.43750624091926,59.449661658938666,1547.7522726829777,11.91710743058362,0.7116719454316477,2.9296875,2962.353515625,1547.8515625,0.0,0.0,0.0,nominal,39.91222018421667,144.24294543197428,45.874747299303465,5.962527115086804,36.40300954624531,48.086388286984864,6.362891350171363,13.478436064356098,-2.9103830456733704e-11,2963.172593637067,147.83869447470968,128.6059607175293,765.3132472044549,0.39918047516091154,0.217880439633232,0.17030939347126095,0.2334567825790787,0.2557869425195157,0.15811614163426363,72.96415885174879,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.0,4.0,0.0011111111111111111,fault_eng_002,injector_degradation_002,standard_recon,takeoff,4.0,1,4.986041126996457,50.0,1799.986172535135,249.98617253513493,0.013827464865085144,0,250.0,3.6082735012245335,-0.5766492444082236,46.25486300521226,38.55388466496203,101.26964714247718,1.1317941042506066,42.64658950398773,1.9187906345534134,1.427933825955287,42.85278539498297,0.9669257890196621,0.9648800676095701,0.9345605270126655,0.29873910760561617,45.150978437126874,209.84416846237545,291.0383047781698,871.0648053702229,0.28956727409160976,transient,777.531975019586,98.54576315454132,-0.8948426133860323,0.5239253091449692,0.027313648806164006,0.042770187814366846,0.8204097530818925,45.389962023235945,2964.142854347714,79.44671550590647,334.8864288633613,213.68434524105803,57.46420739239922,3.682619421605333,25.251626214129452,152.15334285641015,253.48105538878534,0.029375689872485046,1.4770267039950022,3.5091299916950454,49.332256774129284,98.66451354825857,98.66451354825857,127.45691143110646,316.5333995360571,47.416870958194,0.0011140327213594308,51.67641357623478,0.022750469194620662,0.020738049458174503,0.010007776238142614,58.94151966463583,26.418431298848873,26.40769302731312,59.1221712985169,1541.4977562785896,11.850890123910734,0.7588323005854788,5.859375,2964.404296875,1541.50390625,0.0,0.0,0.0,nominal,45.112593286089634,156.095079570219,51.06463181221754,5.952038526127911,38.69704387278593,51.19927156963245,6.768567369768687,14.317603471942306,0.0,2959.935406447757,164.7439039185435,146.43637439550145,873.1851238045065,0.39918072591342973,0.21788185907789212,0.17030974752504835,0.23345708014526165,0.25578741155290485,0.15811627878795045,72.96410528369174,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.5,4.5,0.00125,fault_eng_002,injector_degradation_002,standard_recon,takeoff,4.5,1,5.700008039974101,50.0,1799.9842388254103,249.98423882541033,0.015761174589671065,0,250.0,3.2091084081006587,-0.371323821467906,46.00583507759981,38.549462046173744,101.26172304145732,1.131721601605112,42.79672666949915,1.9220749027966433,1.4354126477670968,42.844918510609304,0.9624766399731095,0.9690150588478665,0.9313472993270584,0.3212640504140335,49.49296352821128,209.68722895916054,281.5961437864757,949.376069379624,1.8053155178948828,transient,784.0846159651861,171.98292068788763,-0.6922623305264608,0.5262296182790753,0.029961453856598253,0.04680146539974555,0.8220000734972909,49.65650757833165,2961.6160480125845,80.6748275206312,347.79992047044396,212.46752778109988,57.41967365631915,3.815532699284065,25.216060270334538,152.94837079486103,253.8283775791009,0.029877599492097288,1.467559678759458,3.3238331511201027,49.28914907440914,98.57829814881828,98.57829814881828,127.34553654934531,316.25680512033694,47.37543696817215,0.0011126871508394108,51.65650995008796,0.022545394678029036,0.020137577895005736,0.00968270792679016,59.00065546067332,26.399458033666505,26.429840959752436,58.744485369230475,1531.9420994913337,11.764623881304727,0.7714457629905548,5.859375,2961.328125,1531.73828125,0.0,0.0,0.0,nominal,49.44211887921211,165.52555242455495,55.3852036708654,5.9430847916532885,40.454968122066816,53.588631392452676,7.079662884031156,14.960171146792185,0.0,2957.3489444645484,178.83913810446086,160.3411457933834,953.75642147178,0.39918099175166344,0.21788331014280823,0.1703101088201829,0.23345739335358034,0.25578791602928513,0.15811642117960462,72.96404968268885,,healthy,injector_degradation,fluid_injection,mechanical_hydraulic_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
