global_time_s,time_in_mission_s,actual_operating_hours,engine_id,mission_id,mission_type,phase,time_in_phase_s,telemetry_valid,altitude_m,target_altitude_m,aircraft_mass_kg,fuel_mass_kg,fuel_used_kg,refueled_at_sortie_start,sortie_start_fuel_kg,wind_u_mps,wind_accel_mps2,ground_speed_mps,ambient_T_C,ambient_P_kPa,air_density_kg_m3,airspeed_mps,flight_path_angle_deg,vertical_speed_mps,target_airspeed_mps,throttle_cmd,throttle_actual,prop_pitch_cmd,prop_pitch_actual,engine_power_command_kW,engine_bsfc_g_kWh,actual_bsfc_g_kWh,desired_thrust_N,thrust_equilibrium_error_N,settled_state,drag_N,excess_thrust_N,shaft_torque_error_Nm,prop_advance_ratio,prop_Cp,prop_Ct,prop_efficiency,prop_power_kW,rpm,cht_cyl_avg_C,egt_cyl_avg_C,oil_pressure_kPa,oil_temp_C,fuel_flow_g_s,fuel_temp_C,boost_pressure_kPa,manifold_pressure_kPa,vib_rms_g,vib_crest_factor,vib_kurtosis,vib_1x_hz,vib_2x_hz,vib_firing_hz,vib_bpfo_hz,vib_bpfi_hz,vib_bsf_hz,vib_psd_peak,vib_psd_peak_freq,vib_1x_rms,vib_2x_rms,vib_fire_order_rms,vib_spectral_centroid,battery_voltage_V,battery_voltage_raw_V,coolant_temp_C,rail_pressure_bar,SOI_deg_bTDC,inj_duration_ms,altitude_quantized_m,rpm_quantized,rail_pressure_quantized_bar,sensor_drift_flag_rpm,sensor_drift_flag_rail,sensor_drift_flag_boost,fadec_mode,true_brake_power_kW,true_fuel_power_kW,true_indicated_power_kW,true_friction_power_kW,true_exhaust_heat_kW,true_coolant_heat_kW,true_oil_heat_kW,true_direct_heat_loss_kW,true_energy_closure_error_W,true_rpm,true_indicated_torque_Nm,true_prop_load_torque_Nm,true_prop_thrust_N,true_bearing_wear,true_thermal_fatigue,true_turbo_degradation,true_injector_wear,true_lubrication_degradation,true_electrical_degradation,true_overall_health_index,simulated_rul_hours,health_state,fault_type,fault_domain,fault_nature,fault_severity,severity_category,fault_active,fault_misfire_active,fault_injector_active,fault_turbo_active,fault_lubrication_active,fault_sensor_active,fault_overheating_active,fault_electrical_active,fault_bearing_active,failure_flag,failure_mode
0.0,0.0,0.0,fault_eng_032,bearing_fault_032,standard_recon,takeoff,0.0,1,0.0,50.0,1799.9976926294207,249.99769262942064,0.0023073705793492127,1,250.0,1.4032778021334313,-0.4569798080294065,46.40327780213343,13.508855714585138,101.325,1.231350227037438,45.0,0.0,0.0,42.04976964875674,0.6665354805298129,0.6647369563171266,0.7376903203532086,0.45500000000000007,58.15901113871334,206.76294990782222,228.9468633296887,201.32782065766273,793.9386752961352,transient,1011.7529709801446,-16.06429227071856,54.74552675477992,0.6374509458028795,0.049048847002317326,0.05946601872257918,0.7728350857268659,57.84629098289163,2569.1870282910136,74.6716836223646,410.98786242600227,253.33714317540142,56.58271391110177,4.7092173498028185,24.957714611285198,117.39334309691874,218.3298002825868,0.022586307247911826,1.5344099488868357,3.1342714806930334,42.78404079921294,85.56808159842588,85.56808159842588,83.99895027634703,258.27337611735646,31.12145166092553,0.0005708851097545527,43.7153798016744,0.015997693947530887,0.014859696664595266,0.008188213606280892,51.936627164814645,27.38320948981846,27.368335364739345,61.234432359308336,1202.896165527248,9.0903362871001,1.202647956756722,0.0,2569.62890625,1203.125,0.0,0.0,0.0,nominal,72.56298657995211,197.51092159229262,77.57206064730208,5.00907406734996,42.06514913001188,60.67566172547674,7.213863698478078,14.993260458373795,0.0,2567.0424479527765,288.56500384763876,215.18591926989518,993.4587389054285,0.18233092527735625,0.11983076255674661,0.11052667157114218,0.08927116332275815,0.10050936129401011,0.08666392326883719,87.35009602749534,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
0.5,0.5,0.0001388888888888889,fault_eng_032,bearing_fault_032,standard_recon,takeoff,0.5,1,0.0,50.0,1799.9969233304414,249.99692333044143,0.0030766695585504244,0,250.0,1.174787898118728,-0.20780831811284095,46.395924558114395,13.509073880741596,101.325,1.231349289900013,45.221136659995665,1.9242841375861621,1.5184706234623346,42.04061427864561,0.6685620955558306,0.6815803919199774,0.7391944718450207,0.23000000000000007,36.1441338466749,207.78343492401046,369.60554290861205,183.6553093492033,484.2741687433065,transient,832.756663089815,-134.83093800286977,-69.109586785772,0.5523456816908827,0.019857887328150872,0.030079045267123634,0.836646441191556,36.53202356676261,2945.204712122477,74.91145030323436,219.1236447446188,279.46032904257305,56.55769809106582,1.6255727264796864,24.950256381303255,120.54513508770194,221.41712809455842,0.023093827648957326,1.4874193894311982,2.924015529203857,49.61883544921874,99.23767089843749,99.23767089843749,97.41786922907583,299.5328143646741,36.09313566596745,0.000592939109426513,50.74646648387681,0.016864265521365145,0.014354075348922309,0.008577439604561601,59.75337327831509,27.33702279398124,27.41855289155408,60.429616783956675,1204.4909927225938,9.304466479426154,0.37230845994346,0.0,2944.921875,1204.58984375,0.0,0.0,0.0,nominal,14.98611900314026,65.85199261962372,21.131507809317814,6.145388806177554,17.12870062340244,24.69363640378364,2.9367393759296077,6.1067972133677735,0.0,2977.1301269531245,67.7803880802461,117.178327124391,675.8872015195587,0.18233115024659488,0.1198315992435329,0.11052697983572124,0.08927133931432196,0.10050964800588291,0.08666399981006043,87.35006140878076,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.0,1.0,0.0002777777777777778,fault_eng_032,bearing_fault_032,standard_recon,takeoff,1.0,1,0.7592353117311673,50.0,1799.9961617312006,249.99616173120052,0.003838268799462645,0,250.0,1.1954694840205904,-0.2726265719678531,46.31704360280442,13.50435701737149,101.31583226400097,1.2312581391120911,45.121574118783826,2.1050075300722346,1.6573626938138046,42.066557800588434,0.6744755692427319,0.6775228243700734,0.7436414196573131,0.12,15.04562902475761,207.59099390423626,370.8676236464087,189.9341737679274,88.14901196088408,transient,808.6341187450582,-516.0568724593327,-0.3644110505243887,0.55105810086188,0.008096312117147546,0.012306446536650936,0.8376118606497565,14.899263393349994,2971.4012579700807,75.05504194923067,170.73240801813665,282.0644028956024,56.28736771559703,1.5571565043753697,24.925243342879682,123.97819877887025,224.8988346201348,0.023194972289785516,1.4793100243595778,3.482767178157796,49.62527275085449,99.25054550170898,99.25054550170898,97.43050774030371,299.5716742665322,36.09781821039153,0.0005955944895080493,50.67406293014741,0.01685803943120435,0.014930698024138852,0.0077872989607445636,60.03955802537329,27.30724388073432,27.38472051455403,59.424705785192245,1210.8161792194137,9.612995688965576,0.3466335025044226,0.0,2971.58203125,1210.9375,0.0,0.0,0.0,nominal,14.785638284230659,65.19289502208608,20.939399078346668,6.153760794116012,16.986188116024366,24.45012773546975,2.910261317108877,6.0606795692524305,0.0,2977.5163650512695,67.15547711796438,47.783947292036736,276.58165693336116,0.18233137472069666,0.11983239675402581,0.1105272916955326,0.08927151503840257,0.10050993331142974,0.08666407614042411,87.35002749450757,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
1.5,1.5,0.0004166666666666667,fault_eng_032,bearing_fault_032,standard_recon,takeoff,1.5,1,1.5879166586380697,50.0,1799.9953996954273,249.99539969542735,0.0046003045726142645,0,250.0,0.902161326150875,-0.0235969721503968,45.835246616126994,13.499188754772206,101.30582675113345,1.2311587426862252,44.93308528997612,2.114678970251214,1.6580187961370882,42.07135033212582,0.6838928159352374,0.6755114829423411,0.7506043610375304,0.12,15.029168237733218,207.2776080467515,370.18430381342415,198.0827746760864,85.6521835794708,transient,783.8816139877106,-523.3985712412232,-0.15214638010483128,0.5487131321761426,0.008078546361004618,0.012330524279315644,0.8375170849221785,14.868865098581308,2975.182477280826,75.06768446749763,156.84686979231327,283.54790400374924,55.94195728328745,1.5933174077065742,24.97353810260024,126.17069807537854,226.95123601908466,0.022157050180089642,1.4699999554368668,3.1672617409995736,49.629161953926086,99.25832390785217,99.25832390785217,97.43814350750388,299.5951521239048,36.100647247647736,0.0005998051689338984,50.74015154859029,0.01693092143424699,0.01460592745633346,0.00838393852615592,60.037113654785884,27.318331746021755,27.305080635872304,58.315883762993636,1223.9197113659773,9.562643668976833,0.3838943236401495,2.9296875,2975.68359375,1224.12109375,0.0,0.0,0.0,nominal,14.821421411365343,65.2302621817786,20.983076422293387,6.161655010928042,17.005710401328464,24.417666029259276,2.910352940908921,6.075111398916594,7.275957614183426e-12,2977.749717235565,67.29028261616268,47.68271889827006,277.1438567616676,0.18233159928568435,0.11983316387913075,0.11052760723570938,0.08927169111050044,0.10051021886763942,0.08666415250844427,87.34999406765228,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.0,2.0,0.0005555555555555556,fault_eng_032,bearing_fault_032,standard_recon,takeoff,2.0,1,2.4169260567066138,50.0,1799.9946377670085,249.99463776700858,0.005362232991388121,0,250.0,1.1718725118701936,0.0067276997609770905,45.792168136432814,13.494018359839458,101.29581809318732,1.2310593136113865,44.62029562456262,2.1095468931339436,1.6424829434461319,42.07179610525268,0.6923136084865092,0.6963260833181452,0.7564154103381039,0.12,14.582032204674755,206.99843059305664,369.69453884926907,210.77691245559942,64.72610353670314,transient,792.4667541215935,-528.9204761394627,0.07007402816240926,0.5448533833558988,0.008049304453967449,0.012333571571320916,0.8348532768174886,14.817113056209045,2979.9629180656193,75.34643273072616,152.7122969471344,282.2912381029566,55.6065832630255,1.5405442381870897,24.992084590938806,128.85103791629734,229.78625241897308,0.022850110798187023,1.4232238470502188,3.0009534146793517,49.6328080818057,99.2656161636114,99.2656161636114,97.44530203925403,299.61716261519155,36.10329947007543,0.0006033923259477529,50.664290422453455,0.016752829608173193,0.014870355467904169,0.00802029627874892,60.19304940888932,27.39267725002592,27.331582004615555,57.30159292249314,1233.6064232171375,9.530354286197413,0.3881430835604445,2.9296875,2979.78515625,1233.3984375,0.0,0.0,0.0,nominal,14.838965791183766,65.22107264704205,21.008414750758885,6.1694489595751225,17.013661853337357,24.375018142070772,2.9088096288483696,6.0846172316017935,0.0,2977.968484908342,67.36659043342851,47.51326544652227,277.2306909849741,0.1823318238962404,0.11983390411355545,0.11052792599724533,0.08927186746291037,0.10051050454680378,0.08666422889492396,87.34996107578661,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
2.5,2.5,0.0006944444444444445,fault_eng_032,bearing_fault_032,standard_recon,takeoff,2.5,1,3.23816752842968,50.0,1799.9938750271797,249.99387502717963,0.006124972820335677,0,250.0,0.908889025911852,-0.4459541274157446,45.20224375134951,13.488898456426853,101.28590402244872,1.2309608136649821,44.29335472543766,2.1068443145125895,1.628360322221902,42.06516242526986,0.7014111472867424,0.7051361775929214,0.7625816275060173,0.12,14.850997294594766,206.7501624539896,369.09510792413397,243.37140813536098,26.007807126310297,transient,784.820305849638,-515.4886213535136,0.3722891123006775,0.5408238981076614,0.008018776603963683,0.012337106618131678,0.8320723250089959,14.762786259897974,2979.7596080008307,75.68955422937626,152.1309355494962,286.1727035849331,55.37381463293014,1.6188739219587824,24.965647131739363,130.8728228910119,231.70031456262842,0.02364331115611125,1.454658094264095,3.260483424009657,49.63622632669286,99.27245265338571,99.27245265338571,97.45201316276983,299.637797450773,36.1057859286014,0.0006070066720904436,50.69691444343528,0.016157064102465007,0.015343256975705528,0.008205793193253376,60.00036030378246,27.45048090222012,27.409404583989264,56.14208203078613,1246.7015142077069,9.619933803482528,0.3608928371508818,2.9296875,2979.78515625,1246.58203125,0.0,0.0,0.0,nominal,14.878893408555307,65.29052935791083,21.056040183766726,6.177146775211419,17.041978480613775,24.35720071143289,2.9105146601381433,6.101942097170725,0.0,2978.1735796015714,67.51465865135472,47.33579848733079,277.32615790850537,0.1823320486079346,0.11983462076181328,0.11052824777322055,0.08927204416617886,0.10051079050592471,0.0866643053234059,87.34992845610937,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.0,3.0,0.0008333333333333334,fault_eng_032,bearing_fault_032,standard_recon,takeoff,3.0,1,4.052347689540631,50.0,1799.993089134652,249.9930891346522,0.00691086534776497,0,250.0,0.725918384454449,-0.2512476985678662,44.91936826914357,13.483824451531746,101.27607598704827,1.230863158736616,44.193449884689116,2.1041702695241846,1.6226263570481003,42.04148106671939,0.7087393429337698,0.7160241314480567,0.7671754185931472,0.12265995034740168,15.573316505582646,206.77040795163308,364.81828764260575,288.3644468471519,-1.7374003984285196,transient,799.0765785405217,-501.7804032084525,0.8401969870163271,0.5396903788840635,0.008287110030996206,0.012764711365317523,0.8312900259954421,15.248265833793774,2976.095124841034,75.96335613905262,153.25874280862294,288.5732427206021,54.93422202564201,1.5749063108716967,25.019559916915767,132.97851915448314,233.0131502333883,0.022883218760321723,1.473134188418891,3.336441076358143,49.62828701227864,99.25657402455728,99.25657402455728,97.43642571323842,299.5898703849907,36.100010808132474,0.0006111319880876014,50.687348638584396,0.016693336396029688,0.014952575185371493,0.00814656654850547,60.094843426870696,27.36753086418947,27.330041595212187,55.12238215803161,1254.3762198233017,9.860892947853579,0.3394964482512826,2.9296875,2975.68359375,1254.39453125,0.0,0.0,0.0,nominal,15.510259186990613,67.27240034794748,21.693063291590367,6.18280410459975,17.513698396507095,24.983166448470456,2.9884862224257827,6.276790093553535,0.0,2977.6972207367185,69.56835428971674,48.90027496671628,286.82375633569546,0.18233227490380927,0.11983532966100316,0.11052857392090218,0.08927222251930003,0.1005110809166618,0.08666438241458231,87.34989576340656,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
3.5,3.5,0.0009722222222222222,fault_eng_032,bearing_fault_032,standard_recon,takeoff,3.5,1,4.863660868064681,50.0,1799.9922261786544,249.99222617865442,0.007773821345533889,0,250.0,0.6576413273439858,-0.24163385370655677,44.65721191025821,13.4787690820217,101.26628334240007,1.23076585046228,43.999570582914224,2.091955809359839,1.6061341459338678,42.0365145081672,0.7136406798310837,0.7145977133117849,0.7698037201180015,0.1354955603263861,18.253663234158793,206.74896586236216,352.24734672169785,341.311910703386,0.46456048825035623,transient,790.8297802022696,-455.9713757778847,0.005361109621283333,0.5376932847397685,0.009606108371702546,0.014826709288575575,0.829911730200778,17.637307387076767,2977.1497974364074,76.11523853214395,162.06032030114082,289.52243903732716,54.60996863791125,1.7257534583537801,25.09683546602818,134.21072484356907,235.27218313321342,0.024065996653088752,1.4283012510653696,3.026138537202662,49.594084900638755,99.18816980127751,99.18816980127751,97.36927587368803,299.383403331422,36.07513192001862,0.0006134153966434687,50.628321694739824,0.016134795487847235,0.01566607076947493,0.00810306476697043,60.37864731305227,27.33558785091765,27.384195735222555,54.0500797879382,1260.1895850779754,9.833616780050813,0.4307095174100129,5.859375,2976.708984375,1260.25390625,0.0,0.0,0.0,nominal,17.63897795614961,73.86903340901947,23.822726518141028,6.183748561991419,19.03643939040268,27.120327508332252,3.2464413588381795,6.826847195296755,0.0,2975.645094038325,76.45074389183232,56.600795419623,332.67161692200233,0.18233250679255636,0.11983607052367637,0.1105289081012458,0.08927240598170233,0.10051138666450891,0.08666446172091594,87.34986185936854,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.0,4.0,0.0011111111111111111,fault_eng_032,bearing_fault_032,standard_recon,takeoff,4.0,1,5.666727941031615,50.0,1799.9912732416878,249.99127324168776,0.008726758312202303,0,250.0,0.48428453074789224,-0.1965740330807466,44.299163013696244,13.473767312195832,101.25659099949544,1.2306695276802255,43.81487848294835,2.0836946144305846,1.5930789986827747,42.030288907896036,0.721378607286603,0.7145657640406906,0.7748031232952532,0.14911246478815,19.919040343224104,206.73446796823097,340.92571735119117,376.4197465507532,0.5923267607539628,transient,784.9995341195436,-410.6656463061931,-0.09824194037450695,0.5358518414680291,0.011004150724764647,0.01701680983618218,0.8286408569548664,20.15563653359407,2972.971643678266,76.67477275061087,175.46246521192103,288.2900069611073,54.08828872687219,1.9077831557720693,25.141987952767803,135.97379307630354,236.67449785829302,0.02306736142713684,1.4442950606898328,3.122646104345586,49.555622940659106,99.11124588131821,99.11124588131821,97.29376257004698,299.1512209552259,36.04715438433169,0.0006168461307220735,50.566044371981306,0.0162182168751875,0.01512583399083946,0.008522887629606226,60.21255545921597,27.324512568409524,27.4508583240879,52.95628002753613,1269.958300073322,9.84338636110383,0.45400489724072224,5.859375,2972.607421875,1270.01953125,0.0,0.0,0.0,nominal,20.125047219435306,81.57140434681618,26.308706241670116,6.183659022234808,20.821414210583484,29.60291991130721,3.5476046669305386,7.474418338559645,1.4551915228366852e-11,2973.3373764395465,84.49415820538383,64.73269823136694,381.18978091353415,0.18233274568976163,0.11983685217758662,0.11052925131478389,0.08927259571085544,0.10051171091725829,0.08666454358077795,87.34982645585883,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
4.5,4.5,0.00125,fault_eng_032,bearing_fault_032,standard_recon,takeoff,4.5,1,6.463267440373002,50.0,1799.9902213947812,249.99022139478132,0.00977860521863834,0,250.0,0.4610672942632392,0.08263602579385676,44.08319990307568,13.468807971596163,101.24697819600252,1.2305739861064073,43.62213260881244,2.075995540998658,1.580213063820826,42.01692660849653,0.7284089457620246,0.7278914747130759,0.7791697302568961,0.16418261048337535,23.030974489792563,206.71293147057426,331.2658775782524,431.42592524500736,1.8512001145693375,transient,785.7882888978087,-347.0117128127617,-0.2359483892365688,0.5339504922177527,0.012554724630925475,0.019452895727858684,0.8273286395597426,22.935093626050868,2971.0018222908657,77.06763063671657,188.443805596375,290.7081491274717,53.883562534744186,2.1183657601608967,25.128519131046097,137.10813780899778,237.3955871228401,0.02392518347289855,1.409042857037273,3.2705028333785253,49.51330977661378,99.02661955322756,99.02661955322756,97.21068810358042,298.8957901093298,36.01637545216777,0.0006191184418541844,50.7102370909703,0.016596399805713934,0.01565005200478021,0.00796633440131698,60.36558568567161,27.423085129231197,27.378310296119363,52.089160478676106,1276.2703765361377,9.844606786800698,0.488985698947473,5.859375,2970.556640625,1276.3671875,0.0,0.0,0.0,nominal,22.861689775308903,90.03809519092472,29.044259599585505,6.182569824276603,22.781961464795746,32.33041739525853,3.8784291745338373,8.185597381027716,-1.4551915228366852e-11,2970.7985865968267,93.35949272172452,73.7222685643508,434.98239707754976,0.18233299285879886,0.11983768086998688,0.11052960424465867,0.08927279254969266,0.1005120562106754,0.08666462821535048,87.3497893375029,,healthy,bearing_fault,mechanical_tribology,mechanical_tribology_fault,0.0,normal,0,0,0,0,0,0,0,0,0,0,nominal
